,stock_code,date_in,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,version,updated,created,min_price,max_price,var_price,var_price_3d,ma30,ma60,vma30,vma60,mid_price,open_dev_ma5,open_dev_ma10,close_dev_ma5,close_dev_ma10,diff,dea,macd,boll_low,boll_up,boll_relative,dividend_ind,rel_1y,rel_6m,rel_3m,rel_1m,rel_2w,rel_5d,ema5,ema10,ema20,ema30,ema60,ma_range,ema60_pos,v_diff0,v_diff1,v_diff2,v_diff3,v_diff4,v_diff5,rsi,rel_1m_v,rel_2w_v,rel_5d_v,rel_8w_var,rel_4w_var,rel_2w_var,decision,day_in
10,600198,1970-01-01 00:00:00,2018-01-16 00:00:00,10.24,10.42,10.29,10.22,82161.03,-0.01,-0.1,10.804,11.175,11.29,132186.56,117126.39,107488.6,0.94,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
11,600198,1970-01-01 00:00:00,2018-01-17 00:00:00,10.31,10.36,10.22,9.85,121796.72,-0.07,-0.68,10.626,11.032,11.213,129192.45,112603.67,108938.84,1.4,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
12,600198,1970-01-01 00:00:00,2018-01-18 00:00:00,10.2,10.22,9.95,9.91,162223.42,-0.27,-2.64,10.372,10.868,11.12,135089.27,119999.02,109266.51,1.86,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
13,600198,1970-01-01 00:00:00,2018-01-19 00:00:00,9.97,10.12,10.03,9.97,94828.93,0.07,0.7,10.164,10.71,11.037,137874.1,121960.44,107795.31,1.09,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
14,600198,1970-01-01 00:00:00,2018-01-22 00:00:00,10.0,10.12,10.07,9.87,102612.66,0.04,0.4,10.112,10.575,10.965,112724.55,123047.93,107959.67,1.18,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
15,600198,1970-01-01 00:00:00,2018-01-23 00:00:00,10.05,10.11,10.0,9.98,71772.82,-0.07,-0.69,10.054,10.429,10.907,110646.91,121416.74,105582.63,0.82,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
16,600198,1970-01-01 00:00:00,2018-01-24 00:00:00,10.06,10.12,10.1,9.91,93644.79,0.1,1.0,10.03,10.328,10.852,105016.52,117104.49,106114.49,1.08,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
17,600198,1970-01-01 00:00:00,2018-01-25 00:00:00,10.09,10.56,10.35,9.98,180426.55,0.25,2.48,10.11,10.241,10.808,108657.15,121873.21,111365.82,2.07,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
18,600198,1970-01-01 00:00:00,2018-01-26 00:00:00,10.39,10.94,10.9,10.33,261807.05,0.54,5.21,10.284,10.224,10.797,142052.77,139963.44,120476.72,3.01,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
19,600198,1970-01-01 00:00:00,2018-01-29 00:00:00,10.67,10.94,10.56,10.5,182688.42,-0.33,-3.03,10.382,10.247,10.762,158067.93,135396.24,125639.06,2.1,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
20,600198,1970-01-01 00:00:00,2018-01-30 00:00:00,10.5,10.57,10.39,10.36,79542.01,-0.17,-1.61,10.46,10.257,10.716,159621.76,135134.34,126130.36,0.91,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
21,600198,1970-01-01 00:00:00,2018-01-31 00:00:00,9.35,9.35,9.35,9.35,51335.0,-1.04,-10.01,10.31,10.17,10.601,151159.81,128088.17,120345.92,0.59,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
22,600198,1970-01-01 00:00:00,2018-02-01 00:00:00,8.42,8.42,8.42,8.42,27474.0,-0.93,-9.95,9.924,10.017,10.443,120569.3,114613.22,117306.12,0.32,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
23,600198,1970-01-01 00:00:00,2018-02-02 00:00:00,7.58,7.58,7.58,7.58,40416.0,-0.84,-9.98,9.26,9.772,10.241,76291.09,109171.93,115566.18,0.46,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
24,600198,1970-01-01 00:00:00,2018-02-05 00:00:00,6.82,6.82,6.82,6.82,41565.0,-0.76,-10.03,8.512,9.447,10.011,48066.4,103067.16,113057.55,0.48,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
25,600198,1970-01-01 00:00:00,2018-02-06 00:00:00,6.2,6.82,6.35,6.2,454170.5,-0.47,-6.89,7.704,9.082,9.756,122992.1,141306.93,131361.83,5.22,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
26,600198,1970-01-01 00:00:00,2018-02-07 00:00:00,6.45,6.5,6.44,6.03,299816.62,0.08,1.26,7.122,8.716,9.522,172688.42,161924.12,139514.3,3.45,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
27,600198,1970-01-01 00:00:00,2018-02-08 00:00:00,6.35,6.96,6.85,6.27,293621.81,0.41,6.37,6.808,8.366,9.304,225917.99,173243.64,147558.43,3.37,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
28,600198,1970-01-01 00:00:00,2018-02-09 00:00:00,6.57,6.82,6.56,6.4,192919.78,-0.29,-4.23,6.604,7.932,9.078,256418.74,166354.91,153159.17,2.22,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
29,600198,1970-01-01 00:00:00,2018-02-12 00:00:00,6.58,6.84,6.69,6.58,131350.03,0.12,1.83,6.578,7.545,8.896,274375.75,161221.08,148308.66,1.51,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
30,600198,1970-01-01 00:00:00,2018-02-13 00:00:00,6.69,6.77,6.51,6.42,171317.16,-0.18,-2.69,6.61,7.157,8.707,217805.08,170398.59,152766.46,1.97,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
31,600198,1970-01-01 00:00:00,2018-02-14 00:00:00,6.51,6.59,6.51,6.38,92447.2,-0.01,-0.15,6.624,6.873,8.522,176331.2,174509.81,151298.99,1.06,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
32,600198,1970-01-01 00:00:00,2018-02-22 00:00:00,6.57,6.8,6.69,6.55,115855.38,0.18,2.77,6.592,6.7,8.359,140777.91,183347.95,148980.59,1.33,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
33,600198,1970-01-01 00:00:00,2018-02-23 00:00:00,6.72,7.36,7.36,6.66,299099.44,0.67,10.02,6.752,6.678,8.225,162013.84,209216.29,159194.11,3.44,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
34,600198,1970-01-01 00:00:00,2018-02-26 00:00:00,7.45,7.99,7.82,7.22,434883.62,0.46,6.25,6.978,6.778,8.113,222720.56,248548.15,175807.66,5.0,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
35,600198,1970-01-01 00:00:00,2018-02-27 00:00:00,7.81,7.82,7.65,7.6,240426.59,-0.17,-2.17,7.206,6.908,7.995,236542.45,227173.76,184240.35,2.76,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
36,600198,1970-01-01 00:00:00,2018-02-28 00:00:00,7.52,8.4,8.4,7.46,364207.62,0.76,9.95,7.584,7.104,7.91,290894.53,233612.86,197768.49,4.19,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
37,600198,1970-01-01 00:00:00,2018-03-01 00:00:00,8.5,8.98,8.76,8.21,418164.75,0.36,4.29,7.998,7.295,7.831,351356.4,246067.16,209655.4,4.81,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
38,600198,1970-01-01 00:00:00,2018-03-02 00:00:00,8.5,8.85,8.46,8.44,236139.33,-0.3,-3.42,8.218,7.485,7.709,338764.38,250389.11,208372.01,2.71,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
39,600198,1970-01-01 00:00:00,2018-03-05 00:00:00,8.01,8.25,8.19,7.66,357308.44,-0.27,-3.19,8.292,7.635,7.59,323249.35,272984.95,217103.01,4.11,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
40,600198,1970-01-01 00:00:00,2018-03-06 00:00:00,8.05,8.56,8.31,7.91,292345.31,0.12,1.47,8.424,7.815,7.486,333633.09,285087.77,227743.18,3.36,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
41,600198,1970-01-01 00:00:00,2018-03-07 00:00:00,8.26,8.39,8.19,8.07,187434.53,-0.11,-1.32,8.382,7.983,7.428,298278.47,294586.5,234548.16,2.15,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
